"country","subregion","region","status","species","species_functional_group","marine_inland","scale","catch_avg_annuaL_tonnes","usd_per_kg","lmat","ca_rda","fe_rda","se_rda","zn_rda","vita_rda","om_rda","nutrient_density","cost_caloric_adequacy","usd_per_100g","cost_100g_relative_to_cheapest_daily_diet"
"Turkey","Western Asia","Asia","Upper middle income","Mixed","Miscellaneous coastal fishes","Marine","Large-scale",111.5521308,6.46719492899999,29.04,7.27479059167765,3.40982051489839,100,17.2958269824676,4.71009032247161,38.9796264359916,171.670154847507,0.62,0.646719492899999,104.309595629032
"Congo","Middle Africa","Africa","Lower middle income","Drepane africana","Miscellaneous coastal fishes","Marine","Large-scale",50.9,6.3992124,30.2,10.2398349246551,2.55366017866609,100,30.2212054242366,6.90074298773409,35.015146333607,184.930589848899,0.62,0.63992124,103.213103225806
"Gambia","Western Africa","Africa","Low income","Drepane africana","Miscellaneous coastal fishes","Marine","Large-scale",115.12,0.900745804375558,30.2,10.2398349246551,2.55366017866609,100,30.2212054242366,6.90074298773409,35.015146333607,369.861179697798,0.63,0.0900745804375558,14.2975524504057
"Guinea","Western Africa","Africa","Low income","Drepane africana","Miscellaneous coastal fishes","Marine","Large-scale",649.4,0.844630951609418,30.2,10.2398349246551,2.55366017866609,100,30.2212054242366,6.90074298773409,35.015146333607,369.861179697798,1.11,0.0844630951609418,7.6092878523371
"Senegal","Western Africa","Africa","Lower middle income","Drepane africana","Miscellaneous coastal fishes","Marine","Large-scale",113,1.24055716576879,30.2,10.2398349246551,2.55366017866609,100,30.2212054242366,6.90074298773409,35.015146333607,369.861179697798,0.49,0.124055716576879,25.3174931789549
"Sierra Leone","Western Africa","Africa","Low income","Drepane africana","Miscellaneous coastal fishes","Marine","Large-scale",493.61,0.83,30.2,10.2398349246551,2.55366017866609,100,30.2212054242366,6.90074298773409,35.015146333607,184.930589848899,1,0.083,8.3
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Drepane punctata","Reef-associated fishes","Marine","Large-scale",195.6194499,1.00759851638864,26.3,3.09727776127646,3.11322870990627,57.952458527939,21.0064605791242,8.74252511925346,31.8651116557428,125.777062353242,0.82,0.100759851638864,12.2877867852274
"Guinea","Western Africa","Africa","Low income","Mixed","Miscellaneous coastal fishes","Marine","Large-scale",818.95,0.639152401603279,28.5,5.97802973941763,2.59425400303796,100,25.8557827088492,9.98929077086295,29.7195070566272,174.136864278795,1.11,0.0639152401603279,5.75812974417369
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Dussumieria acuta","Herrings, sardines, anchovies","Marine","Large-scale",3614.63764619515,1.22324962454706,15.2,31.319981263157,6.68976457937316,100,37.8190590355031,1.25066686583372,71.2862506849015,248.365722428768,0.82,0.122324962454706,14.9176783481349
"Philippines","South-Eastern Asia","Asia","Lower middle income","Dussumieria acuta","Herrings, sardines, anchovies","Marine","Large-scale",1162.52,1.08263535122467,15.2,31.319981263157,6.68976457937316,100,37.8190590355031,1.25066686583372,71.2862506849015,496.731444857537,0.91,0.108263535122467,11.8970917716997
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Elagatis bipinnulata","Reef-associated fishes","Marine","Large-scale",1771.39756275842,2.19843195203371,54.6,1.62691983950696,2.92986875199698,100,9.7121684947038,5.2865188087655,19.8876789503183,139.443154845292,0.82,0.219843195203371,26.8101457565087
"Thailand","South-Eastern Asia","Asia","Upper middle income","Eleutheronema rhadinum","Miscellaneous coastal fishes","Marine","Large-scale",390.6,2.95365433731653,41,2.915350612224,1.51969595489107,61.553514633586,18.2351870594009,2.263898261278,87.8194875709378,174.307134092318,0.98,0.295365433731653,30.1393299726177
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Eleutheronema tetradactylum","Miscellaneous coastal fishes","Marine","Large-scale",794.520831833333,2.05495481177874,98.8,4.6694173527695,2.70814098222545,100,25.4960525112141,2.58817090666997,30.7350470994488,166.196828852328,0.82,0.205495481177874,25.0604245338871
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Ellochelon vaigiensis","Reef-associated fishes","Marine","Large-scale",21777.985235,1.10902623897292,35.6,4.50832619395755,2.73690161453846,100,35.1011228184073,9.52607803393803,27.3596618093876,179.232090470229,0.82,0.110902623897292,13.524710231377
"Gambia","Western Africa","Africa","Low income","Elops lacerta","Miscellaneous coastal fishes","Marine","Large-scale",147.9,1.18432451087613,22.1,18.30784905726,5.01234822740723,100,25.6487736386401,1.69642993379007,40.3022814620401,381.935364638275,0.63,0.118432451087613,18.7988017599386
"Senegal","Western Africa","Africa","Lower middle income","Elops senegalensis","Miscellaneous coastal fishes","Marine","Large-scale",6.4,0.85191380952381,48.8,13.5374912188722,3.72884344773566,100,26.5220951281395,3.83229330780897,39.5975655965058,374.436577398124,0.49,0.085191380952381,17.3859961127308
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Encrasicholina devisi","Herrings, sardines, anchovies","Marine","Large-scale",2277.1617382766,1.00839032174749,6.9,33.1765153929743,5.85159023364303,100,48.2908226769441,8.60887832114062,45.6600747679141,241.587881392616,0.82,0.100839032174749,12.2974429481401
"Thailand","South-Eastern Asia","Asia","Upper middle income","Encrasicholina heteroloba","Herrings, sardines, anchovies","Marine","Large-scale",110137.2,0.468996991564949,6.7,20.8021670184104,4.21411526581681,100,33.2443585470777,4.8980822874563,21.8877318240724,185.046454942834,0.98,0.0468996991564949,4.78568358739744
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Encrasicholina punctifer","Herrings, sardines, anchovies","Marine","Large-scale",78.9066502868636,1.11069877925283,8,15.5961323056124,4.05430825902983,100,30.6057283871471,6.32978623023051,30.7537768146071,187.339731996627,0.82,0.111069877925283,13.5451070640589
"Egypt","Northern Africa","Africa","Lower middle income","Mixed","Herrings, sardines, anchovies","Marine","Large-scale",6531.8,0.879699062425812,10.5921568627451,36.8349992437432,7.29998497407955,100,43.8048454339872,4.87469011029372,83.0251942630204,275.839714025124,0.98,0.0879699062425812,8.97652104516135
"Guinea","Western Africa","Africa","Low income","Engraulis encrasicolus","Herrings, sardines, anchovies","Marine","Large-scale",767.14,0.91922272225073,11.2,22.8703728107397,6.12809505063604,69.9665979587172,32.4243655684875,3.26385117233937,100,234.65328256092,1.11,0.091922272225073,8.28128578604261
"Liberia","Western Africa","Africa","Low income","Engraulis encrasicolus","Herrings, sardines, anchovies","Marine","Large-scale",31.845,2,11.2,22.8703728107397,6.12809505063604,69.9665979587172,32.4243655684875,3.26385117233937,100,469.30656512184,0.74,0.2,27.027027027027
"Turkey","Western Asia","Asia","Upper middle income","Engraulis encrasicolus","Herrings, sardines, anchovies","Marine","Large-scale",145806.9344,1.43031500159999,11.2,22.8703728107397,6.12809505063604,69.9665979587172,32.4243655684875,3.26385117233937,100,469.30656512184,0.62,0.143031500159999,23.0695967999999
"China","Eastern Asia","Asia","Upper middle income","Engraulis japonicus","Herrings, sardines, anchovies","Marine","Large-scale",210412.6,0.564900939054093,16.2,12.4865989076578,1.78976032831557,55.0396097705575,17.4530131086713,1.1087890935572,100,187.877771208759,0.62,0.0564900939054093,9.1113054686144
"Peru","South America","Americas","Upper middle income","Engraulis ringens","Herrings, sardines, anchovies","Marine","Large-scale",3257367.6,0.225174424991822,13,21.4488580968977,5.87764914269001,86.8649885948952,25.2711143607741,1.4286568912244,90.8655352322623,463.513604637488,1.23,0.0225174424991822,1.83068638204733
"Philippines","South-Eastern Asia","Asia","Lower middle income","Mixed","Herrings, sardines, anchovies","Marine","Large-scale",20722.452,1.01430695058418,10.5921568627451,36.8349992437432,7.29998497407955,100,43.8048454339872,4.87469011029372,83.0251942630204,275.839714025124,0.91,0.101430695058418,11.1462302261997
"Guinea","Western Africa","Africa","Low income","Ephippion guttifer","Miscellaneous coastal fishes","Marine","Large-scale",266.84,0.845631639473915,44,8.32874409398262,4.71195244172815,100,18.2492356362867,1.95434072308456,59.9435472123719,386.375640214908,1.11,0.0845631639473915,7.61830305832356
"Gambia","Western Africa","Africa","Low income","Epinephelus aeneus","Miscellaneous coastal fishes","Marine","Large-scale",249.14,2.96734107910851,61.9,4.0701599693126,3.84527247658209,100,19.7050925777295,5.49951179028208,52.4892906806278,185.609327494534,0.63,0.296734107910851,47.1006520493413
"Guinea","Western Africa","Africa","Low income","Epinephelus aeneus","Miscellaneous coastal fishes","Marine","Large-scale",71.12,1.30494430788111,61.9,4.0701599693126,3.84527247658209,100,19.7050925777295,5.49951179028208,52.4892906806278,371.218654989068,1.11,0.130494430788111,11.756255025956
"Senegal","Western Africa","Africa","Lower middle income","Epinephelus aeneus","Miscellaneous coastal fishes","Marine","Large-scale",92.4,3.16972030315866,61.9,4.0701599693126,3.84527247658209,100,19.7050925777295,5.49951179028208,52.4892906806278,371.218654989068,0.49,0.316972030315866,64.6881694522176
"Turkey","Western Asia","Asia","Upper middle income","Epinephelus aeneus","Miscellaneous coastal fishes","Marine","Large-scale",127.3849,16.853970528,61.9,4.0701599693126,3.84527247658209,100,19.7050925777295,5.49951179028208,52.4892906806278,371.218654989068,0.62,1.6853970528,271.83823432258
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Epinephelus amblycephalus","Reef-associated fishes","Marine","Large-scale",2.24731666666666,3.26629938616504,29,2.80372460061815,1.63278585643957,100,27.1254674884224,40.4238246871191,11.274221763379,183.260024395978,0.82,0.326629938616504,39.8329193434761
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Epinephelus areolatus","Reef-associated fishes","Marine","Large-scale",2508.29767083333,1.40560197362564,22.5,2.54202092531582,1.54506830912494,100,28.3178271975518,48.8588086800916,10.9944067796077,192.258131891692,0.82,0.140560197362564,17.1414874832395
"Senegal","Western Africa","Africa","Lower middle income","Epinephelus awoara","Reef-associated fishes","Marine","Large-scale",2.5,2.636125,34.1,2.32638397144676,1.58966143342189,100,26.9160270864645,34.4126927110548,10.4377989381633,351.365128281103,0.49,0.2636125,53.7984693877551
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Epinephelus bleekeri","Miscellaneous coastal fishes","Marine","Large-scale",3909.9370175,2.51416278509627,37.1,5.28566670894285,1.92678568805142,100,21.833861845784,11.1464184101846,18.6296683171876,158.82240097015,0.82,0.251416278509627,30.6605217694667
"Senegal","Western Africa","Africa","Lower middle income","Epinephelus caninus","Miscellaneous coastal fishes","Marine","Large-scale",3.5,1.94766666666667,85.6,1.82622760747836,2.04356487798157,100,13.9853920230629,7.12452092350392,23.8032204007758,297.565851665605,0.49,0.194766666666667,39.7482993197279
"Senegal","Western Africa","Africa","Lower middle income","Epinephelus chabaudi","Reef-associated fishes","Marine","Large-scale",113.5,1.29591246267484,70.7,1.29181930569229,1.18641966644988,100,20.6003811587167,29.6910924838202,9.56606135161177,162.335773966291,0.49,0.129591246267484,26.447193115813
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Epinephelus coioides","Reef-associated fishes","Marine","Large-scale",7573.42397866667,2.4043909483565,48.9,1.48142401741478,2.71695600352681,80.9446667056895,21.5410454931969,19.816044386245,29.4744736775356,155.974610283609,0.82,0.24043909483565,29.3218408336159
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Epinephelus epistictus","Miscellaneous coastal fishes","Marine","Large-scale",63.1697916666666,0.894589321473494,44,5.46960444752134,1.96366347125164,100,21.2466587187264,10.1954331183225,18.8607198455188,157.736079601341,0.82,0.0894589321473494,10.909625871628
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Epinephelus fuscoguttatus","Reef-associated fishes","Marine","Large-scale",17.1619333333333,3.02910821289988,51.8,1.6612127577116,1.32957445619972,100,20.7970954783342,25.8873180944708,10.2001553452735,159.87535613199,0.82,0.302910821289988,36.9403440597546
"Senegal","Western Africa","Africa","Lower middle income","Epinephelus goreensis","Miscellaneous coastal fishes","Marine","Large-scale",4,3.516,72.1,3.50941373552571,1.64088054404371,100,18.3868657812703,8.39940802789938,16.9422884004826,297.757712978443,0.49,0.3516,71.7551020408163
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Epinephelus maculatus","Reef-associated fishes","Marine","Large-scale",76.1548291666667,1.40260044681918,21.4,2.73582937093186,2.23543156035876,100,22.720702034639,34.1997882376441,11.7558349413801,173.647586144954,0.82,0.140260044681918,17.1048834977949
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Epinephelus magniscuttis","Reef-associated fishes","Marine","Large-scale",9.53366666666666,3.02939240760633,76.7,1.70663514527722,1.50548278302682,100,20.212189237096,13.9469186298734,9.62442575215672,146.99565154743,0.82,0.302939240760633,36.9438098488577
"Vietnam","South-Eastern Asia","Asia","Lower middle income","Epinephelus malabaricus","Reef-associated fishes","Marine","Large-scale",3747,4.2999743795036,63.8,2.37546811055501,2.34921808187532,100,22.7455181940354,7.22272490220973,18.941973873196,153.634903161871,0.9,0.42999743795036,47.7774931055956
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Epinephelus merra","Reef-associated fishes","Marine","Large-scale",1263.06574,3.4086574847739,16.9,4.71615418379571,2.26028947898098,100,31.099103039445,29.2461542516623,12.0871923235144,179.408893277398,0.82,0.34086574847739,41.5689937167549
"Senegal","Western Africa","Africa","Lower middle income","Epinephelus morio","Reef-associated fishes","Marine","Large-scale",5,1.7306,48.9,0.94441778395856,1.95417314621544,85.534601987798,17.3969137657642,15.7646033248855,13.5950207052521,135.189730713874,0.49,0.17306,35.3183673469388
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Epinephelus polyphekadion","Reef-associated fishes","Marine","Large-scale",6.6739,3.02929223494781,25.3,1.93902155734965,1.41673486176946,100,22.8102195340155,30.1470477789517,10.4865295240153,166.799553256102,0.82,0.302929223494781,36.9425882310709
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Epinephelus retouti","Reef-associated fishes","Marine","Large-scale",0.257270833333333,1.04559748283503,29,2.84342568184622,1.60960608904788,100,26.7335353790114,42.4817190639418,11.4791489888974,185.147435202745,0.82,0.104559748283503,12.7511888150614
"China","Eastern Asia","Asia","Upper middle income","Mixed","Miscellaneous coastal fishes","Marine","Large-scale",20430.8,2.37007657110971,27.3413043478261,6.84009246452519,2.36961209952551,100,22.3969544515653,25.8286669537763,20.8953074809856,178.330633450378,0.62,0.237007657110971,38.2270414695114
"Congo","Middle Africa","Africa","Lower middle income","Mixed","Miscellaneous coastal fishes","Marine","Large-scale",17.3,6.3992124,27.3413043478261,6.84009246452519,2.36961209952551,100,22.3969544515653,25.8286669537763,20.8953074809856,178.330633450378,0.62,0.63992124,103.213103225806
"Gambia","Western Africa","Africa","Low income","Mixed","Miscellaneous coastal fishes","Marine","Large-scale",165.18,2.9667654940478,27.3413043478261,6.84009246452519,2.36961209952551,100,22.3969544515653,25.8286669537763,20.8953074809856,178.330633450378,0.63,0.29667654940478,47.0915157785365
